HourUTC;HourDK;ConnectedArea;SharePPM;ShareMWh
2024-08-05 08:00:00;2024-08-05 10:00:00;DK1;452439;1926,849216
2024-08-05 08:00:00;2024-08-05 10:00:00;DK2;230807;982,962274
2024-08-05 08:00:00;2024-08-05 10:00:00;GE;0;0,000000
2024-08-05 08:00:00;2024-08-05 10:00:00;NL;65189;277,631137
2024-08-05 08:00:00;2024-08-05 10:00:00;NO2;154149;656,492086
2024-08-05 08:00:00;2024-08-05 10:00:00;SE;97413;414,865025
2024-08-05 07:00:00;2024-08-05 09:00:00;DK1;454505;1871,553472
2024-08-05 07:00:00;2024-08-05 09:00:00;DK2;205269;845,255080
2024-08-05 07:00:00;2024-08-05 09:00:00;GE;0;0,000000
2024-08-05 07:00:00;2024-08-05 09:00:00;NL;69684;286,945531
2024-08-05 07:00:00;2024-08-05 09:00:00;NO2;147458;607,199530
2024-08-05 07:00:00;2024-08-05 09:00:00;SE;123082;506,825445
2024-08-05 06:00:00;2024-08-05 08:00:00;DK1;401984;1598,275735
2024-08-05 06:00:00;2024-08-05 08:00:00;DK2;201199;799,963792
2024-08-05 06:00:00;2024-08-05 08:00:00;GE;0;0,000000
2024-08-05 06:00:00;2024-08-05 08:00:00;NL;74483;296,143843
2024-08-05 06:00:00;2024-08-05 08:00:00;NO2;174058;692,052487
2024-08-05 06:00:00;2024-08-05 08:00:00;SE;148273;589,531877
2024-08-05 05:00:00;2024-08-05 07:00:00;DK1;335562;1233,572955
2024-08-05 05:00:00;2024-08-05 07:00:00;DK2;214817;789,698723
2024-08-05 05:00:00;2024-08-05 07:00:00;GE;0;0,000000
2024-08-05 05:00:00;2024-08-05 07:00:00;NL;92715;340,833414
2024-08-05 05:00:00;2024-08-05 07:00:00;NO2;208222;765,452896
2024-08-05 05:00:00;2024-08-05 07:00:00;SE;148682;546,577089
2024-08-05 04:00:00;2024-08-05 06:00:00;DK1;371413;1175,588317
2024-08-05 04:00:00;2024-08-05 06:00:00;DK2;237928;753,084121
2024-08-05 04:00:00;2024-08-05 06:00:00;GE;0;0,000000
2024-08-05 04:00:00;2024-08-05 06:00:00;NL;34231;108,348480
2024-08-05 04:00:00;2024-08-05 06:00:00;NO2;160371;507,602451
2024-08-05 04:00:00;2024-08-05 06:00:00;SE;196054;620,547168
2024-08-05 03:00:00;2024-08-05 05:00:00;DK1;586536;1095,203418
2024-08-05 03:00:00;2024-08-05 05:00:00;DK2;413463;772,035023
2024-08-05 03:00:00;2024-08-05 05:00:00;GE;0;0,000000
2024-08-05 03:00:00;2024-08-05 05:00:00;NL;0;0,000000
2024-08-05 03:00:00;2024-08-05 05:00:00;NO2;0;0,000000
2024-08-05 03:00:00;2024-08-05 05:00:00;SE;0;0,000000
2024-08-05 02:00:00;2024-08-05 04:00:00;DK1;580639;1203,473543
2024-08-05 02:00:00;2024-08-05 04:00:00;DK2;419360;869,194870
2024-08-05 02:00:00;2024-08-05 04:00:00;GE;0;0,000000
2024-08-05 02:00:00;2024-08-05 04:00:00;NL;0;0,000000
2024-08-05 02:00:00;2024-08-05 04:00:00;NO2;0;0,000000
2024-08-05 02:00:00;2024-08-05 04:00:00;SE;0;0,000000
2024-08-05 01:00:00;2024-08-05 03:00:00;DK1;590689;1261,869545
2024-08-05 01:00:00;2024-08-05 03:00:00;DK2;409310;874,394964
2024-08-05 01:00:00;2024-08-05 03:00:00;GE;0;0,000000
2024-08-05 01:00:00;2024-08-05 03:00:00;NL;0;0,000000
2024-08-05 01:00:00;2024-08-05 03:00:00;NO2;0;0,000000
2024-08-05 01:00:00;2024-08-05 03:00:00;SE;0;0,000000
2024-08-05 00:00:00;2024-08-05 02:00:00;DK1;615982;1447,338780
2024-08-05 00:00:00;2024-08-05 02:00:00;DK2;384017;902,302342
2024-08-05 00:00:00;2024-08-05 02:00:00;GE;0;0,000000
2024-08-05 00:00:00;2024-08-05 02:00:00;NL;0;0,000000
2024-08-05 00:00:00;2024-08-05 02:00:00;NO2;0;0,000000
2024-08-05 00:00:00;2024-08-05 02:00:00;SE;0;0,000000
2024-08-04 23:00:00;2024-08-05 01:00:00;DK1;634126;1662,125728
2024-08-04 23:00:00;2024-08-05 01:00:00;DK2;365873;959,000209
2024-08-04 23:00:00;2024-08-05 01:00:00;GE;0;0,000000
2024-08-04 23:00:00;2024-08-05 01:00:00;NL;0;0,000000
2024-08-04 23:00:00;2024-08-05 01:00:00;NO2;0;0,000000
2024-08-04 23:00:00;2024-08-05 01:00:00;SE;0;0,000000
2024-08-04 22:00:00;2024-08-05 00:00:00;DK1;633546;1800,960262
2024-08-04 22:00:00;2024-08-05 00:00:00;DK2;366453;1041,704387
2024-08-04 22:00:00;2024-08-05 00:00:00;GE;0;0,000000
2024-08-04 22:00:00;2024-08-05 00:00:00;NL;0;0,000000
2024-08-04 22:00:00;2024-08-05 00:00:00;NO2;0;0,000000
2024-08-04 22:00:00;2024-08-05 00:00:00;SE;0;0,000000
2024-08-04 21:00:00;2024-08-04 23:00:00;DK1;616159;1821,362084
2024-08-04 21:00:00;2024-08-04 23:00:00;DK2;383840;1134,631504
2024-08-04 21:00:00;2024-08-04 23:00:00;GE;0;0,000000
2024-08-04 21:00:00;2024-08-04 23:00:00;NL;0;0,000000
2024-08-04 21:00:00;2024-08-04 23:00:00;NO2;0;0,000000
2024-08-04 21:00:00;2024-08-04 23:00:00;SE;0;0,000000
2024-08-04 20:00:00;2024-08-04 22:00:00;DK1;614846;1950,909039
2024-08-04 20:00:00;2024-08-04 22:00:00;DK2;385153;1222,093477
2024-08-04 20:00:00;2024-08-04 22:00:00;GE;0;0,000000
2024-08-04 20:00:00;2024-08-04 22:00:00;NL;0;0,000000
2024-08-04 20:00:00;2024-08-04 22:00:00;NO2;0;0,000000
2024-08-04 20:00:00;2024-08-04 22:00:00;SE;0;0,000000
2024-08-04 19:00:00;2024-08-04 21:00:00;DK1;640124;2199,464871
2024-08-04 19:00:00;2024-08-04 21:00:00;DK2;359875;1236,531543
2024-08-04 19:00:00;2024-08-04 21:00:00;GE;0;0,000000
2024-08-04 19:00:00;2024-08-04 21:00:00;NL;0;0,000000
2024-08-04 19:00:00;2024-08-04 21:00:00;NO2;0;0,000000
2024-08-04 19:00:00;2024-08-04 21:00:00;SE;0;0,000000
2024-08-04 18:00:00;2024-08-04 20:00:00;DK1;717034;2438,254340
2024-08-04 18:00:00;2024-08-04 20:00:00;DK2;282965;962,218036
2024-08-04 18:00:00;2024-08-04 20:00:00;GE;0;0,000000
2024-08-04 18:00:00;2024-08-04 20:00:00;NL;0;0,000000
2024-08-04 18:00:00;2024-08-04 20:00:00;NO2;0;0,000000
2024-08-04 18:00:00;2024-08-04 20:00:00;SE;0;0,000000
2024-08-04 17:00:00;2024-08-04 19:00:00;DK1;787430;2958,383349
2024-08-04 17:00:00;2024-08-04 19:00:00;DK2;191331;718,833991
2024-08-04 17:00:00;2024-08-04 19:00:00;GE;0;0,000000
2024-08-04 17:00:00;2024-08-04 19:00:00;NL;0;0,000000
2024-08-04 17:00:00;2024-08-04 19:00:00;NO2;8742;32,847211
2024-08-04 17:00:00;2024-08-04 19:00:00;SE;12495;46,946504
2024-08-04 16:00:00;2024-08-04 18:00:00;DK1;809868;3511,828624
2024-08-04 16:00:00;2024-08-04 18:00:00;DK2;189024;819,667883
2024-08-04 16:00:00;2024-08-04 18:00:00;GE;0;0,000000
2024-08-04 16:00:00;2024-08-04 18:00:00;NL;0;0,000000
2024-08-04 16:00:00;2024-08-04 18:00:00;NO2;316;1,374498
2024-08-04 16:00:00;2024-08-04 18:00:00;SE;790;3,426309
2024-08-04 15:00:00;2024-08-04 17:00:00;DK1;802221;3921,183365
2024-08-04 15:00:00;2024-08-04 17:00:00;DK2;197778;966,719876
2024-08-04 15:00:00;2024-08-04 17:00:00;GE;0;0,000000
2024-08-04 15:00:00;2024-08-04 17:00:00;NL;0;0,000000
2024-08-04 15:00:00;2024-08-04 17:00:00;NO2;0;0,000000
2024-08-04 15:00:00;2024-08-04 17:00:00;SE;0;0,000000
2024-08-04 14:00:00;2024-08-04 16:00:00;DK1;787581;3839,628839
2024-08-04 14:00:00;2024-08-04 16:00:00;DK2;212418;1035,588321
2024-08-04 14:00:00;2024-08-04 16:00:00;GE;0;0,000000
2024-08-04 14:00:00;2024-08-04 16:00:00;NL;0;0,000000
2024-08-04 14:00:00;2024-08-04 16:00:00;NO2;0;0,000000
2024-08-04 14:00:00;2024-08-04 16:00:00;SE;0;0,000000
2024-08-04 13:00:00;2024-08-04 15:00:00;DK1;703779;3549,609918
2024-08-04 13:00:00;2024-08-04 15:00:00;DK2;158382;798,824146
2024-08-04 13:00:00;2024-08-04 15:00:00;GE;137837;695,202000
2024-08-04 13:00:00;2024-08-04 15:00:00;NL;0;0,000000
2024-08-04 13:00:00;2024-08-04 15:00:00;NO2;0;0,000000
2024-08-04 13:00:00;2024-08-04 15:00:00;SE;0;0,000000
2024-08-04 12:00:00;2024-08-04 14:00:00;DK1;522793;2650,113102
2024-08-04 12:00:00;2024-08-04 14:00:00;DK2;151339;767,159128
2024-08-04 12:00:00;2024-08-04 14:00:00;GE;298159;1511,413207
2024-08-04 12:00:00;2024-08-04 14:00:00;NL;27707;140,453826
2024-08-04 12:00:00;2024-08-04 14:00:00;NO2;0;0,000000
2024-08-04 12:00:00;2024-08-04 14:00:00;SE;0;0,000000
2024-08-04 11:00:00;2024-08-04 13:00:00;DK1;506429;2664,662817
2024-08-04 11:00:00;2024-08-04 13:00:00;DK2;155414;817,737498
2024-08-04 11:00:00;2024-08-04 13:00:00;GE;295122;1552,834539
2024-08-04 11:00:00;2024-08-04 13:00:00;NL;43033;226,428810
2024-08-04 11:00:00;2024-08-04 13:00:00;NO2;0;0,000000
2024-08-04 11:00:00;2024-08-04 13:00:00;SE;0;0,000000
2024-08-04 10:00:00;2024-08-04 12:00:00;DK1;491493;2553,312779
2024-08-04 10:00:00;2024-08-04 12:00:00;DK2;117665;611,274031
2024-08-04 10:00:00;2024-08-04 12:00:00;GE;347391;1804,698201
2024-08-04 10:00:00;2024-08-04 12:00:00;NL;43449;225,718690
2024-08-04 10:00:00;2024-08-04 12:00:00;NO2;0;0,000000
2024-08-04 10:00:00;2024-08-04 12:00:00;SE;0;0,000000
2024-08-04 09:00:00;2024-08-04 11:00:00;DK1;513234;2610,195606
2024-08-04 09:00:00;2024-08-04 11:00:00;DK2;90514;460,338684
2024-08-04 09:00:00;2024-08-04 11:00:00;GE;379707;1931,107035
2024-08-04 09:00:00;2024-08-04 11:00:00;NL;16544;84,139172
2024-08-04 09:00:00;2024-08-04 11:00:00;NO2;0;0,000000
2024-08-04 09:00:00;2024-08-04 11:00:00;SE;0;0,000000
2024-08-04 08:00:00;2024-08-04 10:00:00;DK1;476764;2288,390592
2024-08-04 08:00:00;2024-08-04 10:00:00;DK2;93412;448,363218
2024-08-04 08:00:00;2024-08-04 10:00:00;GE;271732;1304,273493
2024-08-04 08:00:00;2024-08-04 10:00:00;NL;63547;305,018556
2024-08-04 08:00:00;2024-08-04 10:00:00;NO2;0;0,000000
2024-08-04 08:00:00;2024-08-04 10:00:00;SE;94543;453,792841
2024-08-04 07:00:00;2024-08-04 09:00:00;DK1;393492;1735,942131
2024-08-04 07:00:00;2024-08-04 09:00:00;DK2;95693;422,161681
2024-08-04 07:00:00;2024-08-04 09:00:00;GE;121364;535,416049
2024-08-04 07:00:00;2024-08-04 09:00:00;NL;0;0,000000
2024-08-04 07:00:00;2024-08-04 09:00:00;NO2;55806;246,195421
2024-08-04 07:00:00;2024-08-04 09:00:00;SE;333643;1471,909928
2024-08-04 06:00:00;2024-08-04 08:00:00;DK1;316363;1303,130046
2024-08-04 06:00:00;2024-08-04 08:00:00;DK2;100959;415,862316
2024-08-04 06:00:00;2024-08-04 08:00:00;GE;0;0,000000
2024-08-04 06:00:00;2024-08-04 08:00:00;NL;97025;399,656827
2024-08-04 06:00:00;2024-08-04 08:00:00;NO2;141680;583,594300
2024-08-04 06:00:00;2024-08-04 08:00:00;SE;343971;1416,852822
2024-08-04 05:00:00;2024-08-04 07:00:00;DK1;258957;979,684573
2024-08-04 05:00:00;2024-08-04 07:00:00;DK2;117387;444,097261
2024-08-04 05:00:00;2024-08-04 07:00:00;GE;0;0,000000
2024-08-04 05:00:00;2024-08-04 07:00:00;NL;92120;348,510285
2024-08-04 05:00:00;2024-08-04 07:00:00;NO2;221716;838,792404
2024-08-04 05:00:00;2024-08-04 07:00:00;SE;309817;1172,095917
2024-08-04 04:00:00;2024-08-04 06:00:00;DK1;313526;972,926129
2024-08-04 04:00:00;2024-08-04 06:00:00;DK2;143505;445,320508
2024-08-04 04:00:00;2024-08-04 06:00:00;GE;0;0,000000
2024-08-04 04:00:00;2024-08-04 06:00:00;NL;36071;111,936543
2024-08-04 04:00:00;2024-08-04 06:00:00;NO2;228755;709,868245
2024-08-04 04:00:00;2024-08-04 06:00:00;SE;278140;863,118387
2024-08-04 03:00:00;2024-08-04 05:00:00;DK1;316882;851,319961
2024-08-04 03:00:00;2024-08-04 05:00:00;DK2;159451;428,374110
2024-08-04 03:00:00;2024-08-04 05:00:00;GE;0;0,000000
2024-08-04 03:00:00;2024-08-04 05:00:00;NL;54974;147,691816
2024-08-04 03:00:00;2024-08-04 05:00:00;NO2;214495;576,250956
2024-08-04 03:00:00;2024-08-04 05:00:00;SE;254196;682,910092
2024-08-04 02:00:00;2024-08-04 04:00:00;DK1;324150;779,319240
2024-08-04 02:00:00;2024-08-04 04:00:00;DK2;185889;446,912758
2024-08-04 02:00:00;2024-08-04 04:00:00;GE;0;0,000000
2024-08-04 02:00:00;2024-08-04 04:00:00;NL;31858;76,595067
2024-08-04 02:00:00;2024-08-04 04:00:00;NO2;213414;513,089671
2024-08-04 02:00:00;2024-08-04 04:00:00;SE;244686;588,273019
2024-08-04 01:00:00;2024-08-04 03:00:00;DK1;296558;774,774800
2024-08-04 01:00:00;2024-08-04 03:00:00;DK2;166666;435,423362
2024-08-04 01:00:00;2024-08-04 03:00:00;GE;0;0,000000
2024-08-04 01:00:00;2024-08-04 03:00:00;NL;22718;59,353261
2024-08-04 01:00:00;2024-08-04 03:00:00;NO2;232724;608,005124
2024-08-04 01:00:00;2024-08-04 03:00:00;SE;281331;734,992672
2024-08-04 00:00:00;2024-08-04 02:00:00;DK1;248591;678,741687
2024-08-04 00:00:00;2024-08-04 02:00:00;DK2;171566;468,436040
2024-08-04 00:00:00;2024-08-04 02:00:00;GE;0;0,000000
2024-08-04 00:00:00;2024-08-04 02:00:00;NL;46173;126,070270
2024-08-04 00:00:00;2024-08-04 02:00:00;NO2;251990;688,023715
2024-08-04 00:00:00;2024-08-04 02:00:00;SE;281678;769,081813
2024-08-03 23:00:00;2024-08-04 01:00:00;DK1;241287;618,693614
2024-08-03 23:00:00;2024-08-04 01:00:00;DK2;200265;513,506179
2024-08-03 23:00:00;2024-08-04 01:00:00;GE;0;0,000000
2024-08-03 23:00:00;2024-08-04 01:00:00;NL;89710;230,029040
2024-08-03 23:00:00;2024-08-04 01:00:00;NO2;223234;572,401615
2024-08-03 23:00:00;2024-08-04 01:00:00;SE;245502;629,500810
2024-08-03 22:00:00;2024-08-04 00:00:00;DK1;274871;716,188671
2024-08-03 22:00:00;2024-08-04 00:00:00;DK2;166842;434,714701
2024-08-03 22:00:00;2024-08-04 00:00:00;GE;0;0,000000
2024-08-03 22:00:00;2024-08-04 00:00:00;NL;93531;243,700199
2024-08-03 22:00:00;2024-08-04 00:00:00;NO2;221255;576,491085
2024-08-03 22:00:00;2024-08-04 00:00:00;SE;243498;634,446314
2024-08-03 21:00:00;2024-08-03 23:00:00;DK1;294612;810,342835
2024-08-03 21:00:00;2024-08-03 23:00:00;DK2;148028;407,159042
2024-08-03 21:00:00;2024-08-03 23:00:00;GE;0;0,000000
2024-08-03 21:00:00;2024-08-03 23:00:00;NL;33768;92,880979
2024-08-03 21:00:00;2024-08-03 23:00:00;NO2;208352;573,081179
2024-08-03 21:00:00;2024-08-03 23:00:00;SE;315238;867,075899
2024-08-03 20:00:00;2024-08-03 22:00:00;DK1;321003;952,206042
2024-08-03 20:00:00;2024-08-03 22:00:00;DK2;138573;411,056650
2024-08-03 20:00:00;2024-08-03 22:00:00;GE;0;0,000000
2024-08-03 20:00:00;2024-08-03 22:00:00;NL;86812;257,515285
2024-08-03 20:00:00;2024-08-03 22:00:00;NO2;210358;623,995122
2024-08-03 20:00:00;2024-08-03 22:00:00;SE;243252;721,569341
2024-08-03 19:00:00;2024-08-03 21:00:00;DK1;347592;783,660362
2024-08-03 19:00:00;2024-08-03 21:00:00;DK2;154052;347,316254
2024-08-03 19:00:00;2024-08-03 21:00:00;GE;0;0,000000
2024-08-03 19:00:00;2024-08-03 21:00:00;NL;81493;183,730050
2024-08-03 19:00:00;2024-08-03 21:00:00;NO2;193744;436,804515
2024-08-03 19:00:00;2024-08-03 21:00:00;SE;223116;503,024026
2024-08-03 18:00:00;2024-08-03 20:00:00;DK1;398538;918,280201
2024-08-03 18:00:00;2024-08-03 20:00:00;DK2;199736;460,215999
2024-08-03 18:00:00;2024-08-03 20:00:00;GE;0;0,000000
2024-08-03 18:00:00;2024-08-03 20:00:00;NL;67369;155,227628
2024-08-03 18:00:00;2024-08-03 20:00:00;NO2;164811;379,745238
2024-08-03 18:00:00;2024-08-03 20:00:00;SE;169544;390,651141
2024-08-03 17:00:00;2024-08-03 19:00:00;DK1;344438;989,335053
2024-08-03 17:00:00;2024-08-03 19:00:00;DK2;186700;536,261544
2024-08-03 17:00:00;2024-08-03 19:00:00;GE;0;0,000000
2024-08-03 17:00:00;2024-08-03 19:00:00;NL;77172;221,664697
2024-08-03 17:00:00;2024-08-03 19:00:00;NO2;190061;545,917558
2024-08-03 17:00:00;2024-08-03 19:00:00;SE;201626;579,135193
2024-08-03 16:00:00;2024-08-03 18:00:00;DK1;362118;1132,585879
2024-08-03 16:00:00;2024-08-03 18:00:00;DK2;198110;619,622439
2024-08-03 16:00:00;2024-08-03 18:00:00;GE;0;0,000000
2024-08-03 16:00:00;2024-08-03 18:00:00;NL;73491;229,857071
2024-08-03 16:00:00;2024-08-03 18:00:00;NO2;172839;540,584043
2024-08-03 16:00:00;2024-08-03 18:00:00;SE;193440;605,016735
2024-08-03 15:00:00;2024-08-03 17:00:00;DK1;261799;1189,217319
2024-08-03 15:00:00;2024-08-03 17:00:00;DK2;140114;636,466064
2024-08-03 15:00:00;2024-08-03 17:00:00;GE;0;0,000000
2024-08-03 15:00:00;2024-08-03 17:00:00;NL;103000;467,876523
2024-08-03 15:00:00;2024-08-03 17:00:00;NO2;204907;930,785273
2024-08-03 15:00:00;2024-08-03 17:00:00;SE;290178;1318,127460
2024-08-03 14:00:00;2024-08-03 16:00:00;DK1;308794;1415,918007
2024-08-03 14:00:00;2024-08-03 16:00:00;DK2;147085;674,430910
2024-08-03 14:00:00;2024-08-03 16:00:00;GE;0;0,000000
2024-08-03 14:00:00;2024-08-03 16:00:00;NL;107281;491,917610
2024-08-03 14:00:00;2024-08-03 16:00:00;NO2;143004;655,721029
2024-08-03 14:00:00;2024-08-03 16:00:00;SE;293834;1347,322734
2024-08-03 13:00:00;2024-08-03 15:00:00;DK1;332958;1606,996008
2024-08-03 13:00:00;2024-08-03 15:00:00;DK2;163436;788,809204
2024-08-03 13:00:00;2024-08-03 15:00:00;GE;244454;1179,837999
2024-08-03 13:00:00;2024-08-03 15:00:00;NL;140212;676,722000
2024-08-03 13:00:00;2024-08-03 15:00:00;NO2;57929;279,591899
2024-08-03 13:00:00;2024-08-03 15:00:00;SE;61008;294,452500
2024-08-03 12:00:00;2024-08-03 14:00:00;DK1;393605;1962,069715
2024-08-03 12:00:00;2024-08-03 14:00:00;DK2;163294;814,001498
2024-08-03 12:00:00;2024-08-03 14:00:00;GE;395526;1971,643323
2024-08-03 12:00:00;2024-08-03 14:00:00;NL;47573;237,147084
2024-08-03 12:00:00;2024-08-03 14:00:00;NO2;0;0,000000
2024-08-03 12:00:00;2024-08-03 14:00:00;SE;0;0,000000
2024-08-03 11:00:00;2024-08-03 13:00:00;DK1;420876;2118,939298
2024-08-03 11:00:00;2024-08-03 13:00:00;DK2;159098;800,994280
2024-08-03 11:00:00;2024-08-03 13:00:00;GE;346903;1746,512485
2024-08-03 11:00:00;2024-08-03 13:00:00;NL;73121;368,134956
2024-08-03 11:00:00;2024-08-03 13:00:00;NO2;0;0,000000
2024-08-03 11:00:00;2024-08-03 13:00:00;SE;0;0,000000
2024-08-03 10:00:00;2024-08-03 12:00:00;DK1;469550;2299,122144
2024-08-03 10:00:00;2024-08-03 12:00:00;DK2;154196;755,012674
2024-08-03 10:00:00;2024-08-03 12:00:00;GE;257882;1262,703378
2024-08-03 10:00:00;2024-08-03 12:00:00;NL;66331;324,788947
2024-08-03 10:00:00;2024-08-03 12:00:00;NO2;0;0,000000
2024-08-03 10:00:00;2024-08-03 12:00:00;SE;52038;254,803924
2024-08-03 09:00:00;2024-08-03 11:00:00;DK1;471980;2294,643920
2024-08-03 09:00:00;2024-08-03 11:00:00;DK2;136061;661,497455
2024-08-03 09:00:00;2024-08-03 11:00:00;GE;162073;787,956913
2024-08-03 09:00:00;2024-08-03 11:00:00;NL;111041;539,854257
2024-08-03 09:00:00;2024-08-03 11:00:00;NO2;0;0,000000
2024-08-03 09:00:00;2024-08-03 11:00:00;SE;118843;577,786478
2024-08-03 08:00:00;2024-08-03 10:00:00;DK1;451420;2139,471646
2024-08-03 08:00:00;2024-08-03 10:00:00;DK2;116446;551,888150
2024-08-03 08:00:00;2024-08-03 10:00:00;GE;91251;432,481000
2024-08-03 08:00:00;2024-08-03 10:00:00;NL;35270;167,161000
2024-08-03 08:00:00;2024-08-03 10:00:00;NO2;38313;181,585000
2024-08-03 08:00:00;2024-08-03 10:00:00;SE;267297;1266,836000
2024-08-03 07:00:00;2024-08-03 09:00:00;DK1;399778;1734,721508
2024-08-03 07:00:00;2024-08-03 09:00:00;DK2;131930;572,472567
2024-08-03 07:00:00;2024-08-03 09:00:00;GE;0;0,000000
2024-08-03 07:00:00;2024-08-03 09:00:00;NL;89196;387,040399
2024-08-03 07:00:00;2024-08-03 09:00:00;NO2;121372;526,658037
2024-08-03 07:00:00;2024-08-03 09:00:00;SE;257722;1118,310313
2024-08-03 06:00:00;2024-08-03 08:00:00;DK1;342853;1399,773679
2024-08-03 06:00:00;2024-08-03 08:00:00;DK2;130599;533,199628
2024-08-03 06:00:00;2024-08-03 08:00:00;GE;0;0,000000
2024-08-03 06:00:00;2024-08-03 08:00:00;NL;88946;363,142433
2024-08-03 06:00:00;2024-08-03 08:00:00;NO2;183793;750,376191
2024-08-03 06:00:00;2024-08-03 08:00:00;SE;253806;1036,218983
2024-08-03 05:00:00;2024-08-03 07:00:00;DK1;368676;954,473121
2024-08-03 05:00:00;2024-08-03 07:00:00;DK2;168033;435,025520
2024-08-03 05:00:00;2024-08-03 07:00:00;GE;0;0,000000
2024-08-03 05:00:00;2024-08-03 07:00:00;NL;33724;87,309901
2024-08-03 05:00:00;2024-08-03 07:00:00;NO2;185635;480,594460
2024-08-03 05:00:00;2024-08-03 07:00:00;SE;243929;631,511756
2024-08-03 04:00:00;2024-08-03 06:00:00;DK1;412256;683,179183
2024-08-03 04:00:00;2024-08-03 06:00:00;DK2;235760;390,695354
2024-08-03 04:00:00;2024-08-03 06:00:00;GE;0;0,000000
2024-08-03 04:00:00;2024-08-03 06:00:00;NL;11107;18,407745
2024-08-03 04:00:00;2024-08-03 06:00:00;NO2;157087;260,320243
2024-08-03 04:00:00;2024-08-03 06:00:00;SE;183787;304,567110
2024-08-03 03:00:00;2024-08-03 05:00:00;DK1;365939;567,925030
2024-08-03 03:00:00;2024-08-03 05:00:00;DK2;245330;380,744426
2024-08-03 03:00:00;2024-08-03 05:00:00;GE;0;0,000000
2024-08-03 03:00:00;2024-08-03 05:00:00;NL;38014;58,997714
2024-08-03 03:00:00;2024-08-03 05:00:00;NO2;163737;254,114692
2024-08-03 03:00:00;2024-08-03 05:00:00;SE;186976;290,181026
2024-08-03 02:00:00;2024-08-03 04:00:00;DK1;322539;540,006087
2024-08-03 02:00:00;2024-08-03 04:00:00;DK2;243891;408,331004
2024-08-03 02:00:00;2024-08-03 04:00:00;GE;0;0,000000
2024-08-03 02:00:00;2024-08-03 04:00:00;NL;41511;69,499531
2024-08-03 02:00:00;2024-08-03 04:00:00;NO2;182130;304,928858
2024-08-03 02:00:00;2024-08-03 04:00:00;SE;209926;351,466217
2024-08-03 01:00:00;2024-08-03 03:00:00;DK1;265171;517,080767
2024-08-03 01:00:00;2024-08-03 03:00:00;DK2;221222;431,381906
2024-08-03 01:00:00;2024-08-03 03:00:00;GE;0;0,000000
2024-08-03 01:00:00;2024-08-03 03:00:00;NL;77348;150,828552
2024-08-03 01:00:00;2024-08-03 03:00:00;NO2;202484;394,842832
2024-08-03 01:00:00;2024-08-03 03:00:00;SE;233772;455,853122
2024-08-03 00:00:00;2024-08-03 02:00:00;DK1;293284;525,817759
2024-08-03 00:00:00;2024-08-03 02:00:00;DK2;247765;444,207578
2024-08-03 00:00:00;2024-08-03 02:00:00;GE;0;0,000000
2024-08-03 00:00:00;2024-08-03 02:00:00;NL;68662;123,102438
2024-08-03 00:00:00;2024-08-03 02:00:00;NO2;179493;321,805705
2024-08-03 00:00:00;2024-08-03 02:00:00;SE;210793;377,922764
2024-08-02 23:00:00;2024-08-03 01:00:00;DK2;199562;439,221318
2024-08-02 23:00:00;2024-08-03 01:00:00;DK1;230114;506,463477
2024-08-02 23:00:00;2024-08-03 01:00:00;NO2;219496;483,094619
2024-08-02 23:00:00;2024-08-03 01:00:00;SE;259381;570,878251
2024-08-02 23:00:00;2024-08-03 01:00:00;GE;0;0,000000
2024-08-02 23:00:00;2024-08-03 01:00:00;NL;91445;201,263854
2024-08-02 22:00:00;2024-08-03 00:00:00;NL;86244;181,030859
2024-08-02 22:00:00;2024-08-03 00:00:00;GE;0;0,000000
2024-08-02 22:00:00;2024-08-03 00:00:00;SE;231267;485,443540
2024-08-02 22:00:00;2024-08-03 00:00:00;NO2;208808;438,300608
2024-08-02 22:00:00;2024-08-03 00:00:00;DK2;217235;455,988875
2024-08-02 22:00:00;2024-08-03 00:00:00;DK1;256443;538,288958
2024-08-02 21:00:00;2024-08-02 23:00:00;DK1;249456;617,092309
2024-08-02 21:00:00;2024-08-02 23:00:00;DK2;198507;491,058449
2024-08-02 21:00:00;2024-08-02 23:00:00;NO2;255825;632,848975
2024-08-02 21:00:00;2024-08-02 23:00:00;SE;286292;708,214355
2024-08-02 21:00:00;2024-08-02 23:00:00;GE;0;0,000000
2024-08-02 21:00:00;2024-08-02 23:00:00;NL;9917;24,533718
2024-08-02 20:00:00;2024-08-02 22:00:00;DK2;175809;501,971394
2024-08-02 20:00:00;2024-08-02 22:00:00;DK1;234424;669,327547
2024-08-02 20:00:00;2024-08-02 22:00:00;NO2;242333;691,910092
2024-08-02 20:00:00;2024-08-02 22:00:00;SE;254259;725,960298
2024-08-02 20:00:00;2024-08-02 22:00:00;GE;0;0,000000
2024-08-02 20:00:00;2024-08-02 22:00:00;NL;93172;266,025809
2024-08-02 19:00:00;2024-08-02 21:00:00;DK1;279755;682,023205
2024-08-02 19:00:00;2024-08-02 21:00:00;DK2;190621;464,719960
2024-08-02 19:00:00;2024-08-02 21:00:00;NO2;252433;615,414953
2024-08-02 19:00:00;2024-08-02 21:00:00;SE;273421;666,581442
2024-08-02 19:00:00;2024-08-02 21:00:00;GE;0;0,000000
2024-08-02 19:00:00;2024-08-02 21:00:00;NL;3768;9,186303
2024-08-02 18:00:00;2024-08-02 20:00:00;DK2;193854;470,866510
